example_id,example_name,category,prompt,layer,readout,position,source_token,top1_token,rank
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,3,jacobian_lens,9, the,kh,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,3,jacobian_lens,10, organ, organ,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,3,jacobian_lens,11, responsible, responsible,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,3,jacobian_lens,12, for, specialised,66
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,3,jacobian_lens,13, thinking, thinking,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,3,jacobian_lens,14, and,s,15
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,3,jacobian_lens,15, memory, memory,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,3,jacobian_lens,16, is, being,1
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,3,jacobian_lens,17, the, people,1
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,4,jacobian_lens,0,Fact, Fact,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,4,jacobian_lens,1,:, NYT,17
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,4,jacobian_lens,2, The, Crown,3
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,4,jacobian_lens,3, b,ishing,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,4,jacobian_lens,4,ony, bones,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,4,jacobian_lens,5, structure, structures,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,4,jacobian_lens,6, that,ists,3
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,4,jacobian_lens,7, enc,enc,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,4,jacobian_lens,8,ases, envelop,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,4,jacobian_lens,9, the, photographer,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,4,jacobian_lens,10, organ, organ,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,4,jacobian_lens,11, responsible, responsible,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,4,jacobian_lens,12, for, death,32
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,4,jacobian_lens,13, thinking, thinking,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,4,jacobian_lens,14, and,s,4
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,4,jacobian_lens,15, memory, memory,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,4,jacobian_lens,16, is, is,4
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,4,jacobian_lens,17, the, Americans,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,5,jacobian_lens,0,Fact, Fact,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,5,jacobian_lens,1,:, Fact,9
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,5,jacobian_lens,2, The, Crown,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,5,jacobian_lens,3, b,ishing,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,5,jacobian_lens,4,ony, bones,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,5,jacobian_lens,5, structure, structures,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,5,jacobian_lens,6, that,ists,1
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,5,jacobian_lens,7, enc,enc,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,5,jacobian_lens,8,ases, encaps,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,5,jacobian_lens,9, the, crown,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,5,jacobian_lens,10, organ, organ,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,5,jacobian_lens,11, responsible, responsible,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,5,jacobian_lens,12, for, death,10
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,5,jacobian_lens,13, thinking, thinking,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,5,jacobian_lens,14, and,s,7
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,5,jacobian_lens,15, memory, memory,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,5,jacobian_lens,16, is,omorphic,3
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,5,jacobian_lens,17, the, American,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,6,jacobian_lens,0,Fact, itself,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,6,jacobian_lens,1,:, Fact,2
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,6,jacobian_lens,2, The, Crown,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,6,jacobian_lens,3, b,ishing,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,6,jacobian_lens,4,ony, bones,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,6,jacobian_lens,5, structure, structures,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,6,jacobian_lens,6, that, verte,1
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,6,jacobian_lens,7, enc, enc,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,6,jacobian_lens,8,ases, encaps,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,6,jacobian_lens,9, the, tub,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,6,jacobian_lens,10, organ, organs,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,6,jacobian_lens,11, responsible, responsible,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,6,jacobian_lens,12, for, anatom,4
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,6,jacobian_lens,13, thinking, mind,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,6,jacobian_lens,14, and, psychologists,2
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,6,jacobian_lens,15, memory, memory,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,6,jacobian_lens,16, is,omorphic,2
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,6,jacobian_lens,17, the, American,3
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,7,jacobian_lens,0,Fact, Fact,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,7,jacobian_lens,1,:, Fact,1
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,7,jacobian_lens,2, The, Crown,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,7,jacobian_lens,3, b,ishing,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,7,jacobian_lens,4,ony, bones,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,7,jacobian_lens,5, structure, structure,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,7,jacobian_lens,6, that, verte,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,7,jacobian_lens,7, enc, enc,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,7,jacobian_lens,8,ases, envelop,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,7,jacobian_lens,9, the, tub,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,7,jacobian_lens,10, organ, organ,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,7,jacobian_lens,11, responsible, responsible,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,7,jacobian_lens,12, for, reproductive,2
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,7,jacobian_lens,13, thinking, mind,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,7,jacobian_lens,14, and, psychologists,1
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,7,jacobian_lens,15, memory, memory,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,7,jacobian_lens,16, is, cortex,4
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,7,jacobian_lens,17, the, eagle,1
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,8,jacobian_lens,0,Fact,adro,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,8,jacobian_lens,1,:, Fact,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,8,jacobian_lens,2, The, Crown,1
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,8,jacobian_lens,3, b,ishing,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,8,jacobian_lens,4,ony, bones,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,8,jacobian_lens,5, structure, structures,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,8,jacobian_lens,6, that, verte,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,8,jacobian_lens,7, enc, enc,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,8,jacobian_lens,8,ases, envelop,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,8,jacobian_lens,9, the, nucleus,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,8,jacobian_lens,10, organ, organs,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,8,jacobian_lens,11, responsible, responsible,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,8,jacobian_lens,12, for, reproductive,9
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,8,jacobian_lens,13, thinking, brain,1
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,8,jacobian_lens,14, and, psychologists,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,8,jacobian_lens,15, memory, memory,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,8,jacobian_lens,16, is, cortex,2
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,8,jacobian_lens,17, the, membran,1
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,9,jacobian_lens,0,Fact, Property,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,9,jacobian_lens,1,:, Facts,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,9,jacobian_lens,2, The, Science,1
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,9,jacobian_lens,3, b,ura,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,9,jacobian_lens,4,ony, bones,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,9,jacobian_lens,5, structure, structures,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,9,jacobian_lens,6, that, verte,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,9,jacobian_lens,7, enc, enc,2
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,9,jacobian_lens,8,ases, shields,1
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,9,jacobian_lens,9, the, nucleus,1
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,9,jacobian_lens,10, organ, organs,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,9,jacobian_lens,11, responsible, responsible,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,9,jacobian_lens,12, for, reproductive,5
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,9,jacobian_lens,13, thinking, brain,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,9,jacobian_lens,14, and, psychologists,10
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,9,jacobian_lens,15, memory, memory,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,9,jacobian_lens,16, is, cortex,6
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,9,jacobian_lens,17, the, womb,3
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,10,jacobian_lens,0,Fact,eur,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,10,jacobian_lens,1,:, Facts,1
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,10,jacobian_lens,2, The, People,1
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,10,jacobian_lens,3, b,ura,1
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,10,jacobian_lens,4,ony, bones,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,10,jacobian_lens,5, structure, structures,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,10,jacobian_lens,6, that, verte,1
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,10,jacobian_lens,7, enc,shield,2
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,10,jacobian_lens,8,ases, shields,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,10,jacobian_lens,9, the, tub,1
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,10,jacobian_lens,10, organ, organs,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,10,jacobian_lens,11, responsible, responsible,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,10,jacobian_lens,12, for, reproductive,7
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,10,jacobian_lens,13, thinking, brain,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,10,jacobian_lens,14, and, psychologists,11
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,10,jacobian_lens,15, memory, memory,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,10,jacobian_lens,16, is, located,7
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,10,jacobian_lens,17, the, name,4
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,11,jacobian_lens,0,Fact, Fact,1
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,11,jacobian_lens,1,:, Facts,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,11,jacobian_lens,2, The, British,2
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,11,jacobian_lens,3, b,ura,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,11,jacobian_lens,4,ony, bones,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,11,jacobian_lens,5, structure, structure,1
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,11,jacobian_lens,6, that, verte,3
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,11,jacobian_lens,7, enc,shield,1
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,11,jacobian_lens,8,ases, shields,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,11,jacobian_lens,9, the, tub,1
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,11,jacobian_lens,10, organ, organs,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,11,jacobian_lens,11, responsible, responsible,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,11,jacobian_lens,12, for, reproductive,7
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,11,jacobian_lens,13, thinking, brain,0
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,11,jacobian_lens,14, and, psychologists,11
example_005,organ-location-brain,organ-location,Fact: The bony structure that encases the organ responsible for thinking and memory is the,11,jacobian_lens,15, memory, memory,0
